policy,n_cases,n_captures,mean_captures,verdict_rate,verdicts_per_capture,verdict_accuracy,refer_rate,false_conviction_rate,false_conviction_ci,alpha_convict,convict_violation,false_discharge_rate,false_discharge_ci,alpha_discharge,discharge_violation,guaranteed,sensitivity,specificity,mean_final_usability
single_shot,1500,1500,1.0,0.086,0.086,0.9302325581395349,0.914,0.015706806282722512,"[0.008284895354620445, 0.029579225402273646]",0.5,False,0.0,"[0.0, 0.004127017958802013]",0.2,False,True,1.0,0.4,0.4199606002158278
fixed_retake,1500,6000,4.0,0.3953333333333333,0.09883333333333333,0.8650927487352446,0.6046666666666667,0.10296684118673648,"[0.08066876147171517, 0.13055317536501784]",0.5,False,0.022653721682847898,"[0.01486385448601795, 0.03438362220604223]",0.2,False,True,0.9454545454545454,0.7163461538461539,0.4210719281155863
untargeted_evidential,1500,5104,3.4026666666666667,0.3953333333333333,0.1161833855799373,0.8650927487352446,0.6046666666666667,0.10296684118673648,"[0.08066876147171517, 0.13055317536501784]",0.5,False,0.022653721682847898,"[0.01486385448601795, 0.03438362220604223]",0.2,False,True,0.9454545454545454,0.7163461538461539,0.4319370303583455
evidential_capture,1500,5009,3.3393333333333333,0.44733333333333336,0.13395887402675186,0.8643815201192251,0.5526666666666666,0.12216404886561955,"[0.09783783693754683, 0.15152281943675075]",0.5,False,0.022653721682847898,"[0.01486385448601795, 0.03438362220604223]",0.2,False,True,0.953125,0.6860986547085202,0.4497511676863614
greedy_diagnostic,1500,1607,1.0713333333333332,0.868,0.8102053515868077,0.6966205837173579,0.132,0.47294938917975565,"[0.43238536383131837, 0.5138737131839316]",0.5,False,0.133764832793959,"[0.11335622079165328, 0.15719636302067316]",0.2,False,False,0.8496969696969697,0.43186582809224316,0.41881128652252814
naive_best_shot,1500,6000,4.0,0.6193333333333333,0.15483333333333332,0.7804090419806243,0.3806666666666667,0.3019197207678883,"[0.2657506210933486, 0.340727136405417]",0.5,False,0.03344120819848975,"[0.023657533092952772, 0.04707587632923033]",0.2,False,False,0.9520123839009288,0.38869257950530034,0.4369469451468126
